new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,performance
1,1,3,0,0,0,1,1,1,1,95.506
2,1,3,0,0,0,1,1,1,1,50.566
3,1,3,0,0,0,1,1,1,1,34.326
4,2,3,0,0,0,1,1,1,1,33.976
1,2,3,0,0,0,1,1,1,1,125.676
2,2,3,0,0,0,1,1,1,1,66.424
3,2,3,0,0,0,1,1,1,1,46.206
4,3,3,0,0,0,1,1,1,1,44.852
1,3,3,0,0,0,1,1,1,1,165.454
2,3,3,0,0,0,1,1,1,1,87.99
3,3,3,0,0,0,1,1,1,1,61.62
4,1,1,0,0,0,1,1,1,0,25.422
1,1,1,0,0,0,1,1,1,0,94.948
2,1,1,0,0,0,1,1,1,0,50.31
3,1,1,0,0,0,1,1,1,0,34.124
4,2,1,0,0,0,1,1,1,0,33.536
1,2,1,0,0,0,1,1,1,0,125.088
2,2,1,0,0,0,1,1,1,0,66.55
3,2,1,0,0,0,1,1,1,0,46.258
4,3,1,0,0,0,1,1,1,0,44.48
1,3,1,0,0,0,1,1,1,0,164.904
2,3,1,0,0,0,1,1,1,0,87.87
3,3,1,0,0,0,1,1,1,0,61.784
4,1,2,0,0,0,1,1,1,0,25.284
1,1,2,0,0,0,1,1,1,0,94.774
2,1,2,0,0,0,1,1,1,0,49.964
3,1,2,0,0,0,1,1,1,0,34.172
4,2,2,0,0,0,1,1,1,0,33.518
1,2,2,0,0,0,1,1,1,0,124.934
2,2,2,0,0,0,1,1,1,0,66.352
3,2,2,0,0,0,1,1,1,0,46.288
4,3,2,0,0,0,1,1,1,0,44.466
1,3,2,0,0,0,1,1,1,0,164.916
2,3,2,0,0,0,1,1,1,0,88.004
3,3,2,0,0,0,1,1,1,0,61.738
4,1,3,0,0,0,1,1,1,0,25.08
1,1,3,0,0,0,1,1,1,0,95.136
2,1,3,0,0,0,1,1,1,0,50.254
3,1,3,0,0,0,1,1,1,0,34.354
4,2,3,0,0,0,1,1,1,0,33.516
1,2,3,0,0,0,1,1,1,0,124.878
2,2,3,0,0,0,1,1,1,0,66.354
3,2,3,0,0,0,1,1,1,0,46.122
4,3,3,0,0,0,1,1,1,0,44.716
1,3,3,0,0,0,1,1,1,0,164.724
2,3,3,0,0,0,1,1,1,0,88.118
3,3,3,0,0,0,1,1,1,0,61.724
4,1,1,0,0,0,1,1,0,1,25.404
1,1,1,0,0,0,1,1,0,1,95.396
2,1,1,0,0,0,1,1,0,1,50.448
3,1,1,0,0,0,1,1,0,1,34.46
4,2,1,0,0,0,1,1,0,1,38.314
1,2,1,0,0,0,1,1,0,1,141.996
2,2,1,0,0,0,1,1,0,1,75.42
3,2,1,0,0,0,1,1,0,1,54.04
4,3,1,0,0,0,1,1,0,1,53.136
1,3,1,0,0,0,1,1,0,1,194.79
2,3,1,0,0,0,1,1,0,1,104.756
3,3,1,0,0,0,1,1,0,1,75.498
4,1,2,0,0,0,1,1,0,1,25.256
1,1,2,0,0,0,1,1,0,1,95.37
2,1,2,0,0,0,1,1,0,1,50.474
3,1,2,0,0,0,1,1,0,1,34.31
4,2,2,0,0,0,1,1,0,1,38.548
1,2,2,0,0,0,1,1,0,1,141.992
2,2,2,0,0,0,1,1,0,1,75.628
3,2,2,0,0,0,1,1,0,1,53.99
4,3,2,0,0,0,1,1,0,1,53.58
1,3,2,0,0,0,1,1,0,1,194.814
2,3,2,0,0,0,1,1,0,1,104.506
3,3,2,0,0,0,1,1,0,1,75.428
4,1,3,0,0,0,1,1,0,1,25.474
1,1,3,0,0,0,1,1,0,1,95.252
2,1,3,0,0,0,1,1,0,1,50.49
3,1,3,0,0,0,1,1,0,1,34.29
4,2,3,0,0,0,1,1,0,1,38.73
1,2,3,0,0,0,1,1,0,1,142.07
2,2,3,0,0,0,1,1,0,1,75.65
3,2,3,0,0,0,1,1,0,1,53.974
4,3,3,0,0,0,1,1,0,1,53.14
1,3,3,0,0,0,1,1,0,1,194.866
2,3,3,0,0,0,1,1,0,1,104.696
3,3,3,0,0,0,1,1,0,1,75.552
4,1,1,0,0,0,1,1,0,0,25.294
1,1,1,0,0,0,1,1,0,0,94.946
2,1,1,0,0,0,1,1,0,0,50.154
3,1,1,0,0,0,1,1,0,0,33.984
4,2,1,0,0,0,1,1,0,0,38.31
1,2,1,0,0,0,1,1,0,0,141.1
2,2,1,0,0,0,1,1,0,0,75.394
3,2,1,0,0,0,1,1,0,0,54.174
4,3,1,0,0,0,1,1,0,0,53.148
1,3,1,0,0,0,1,1,0,0,193.886
2,3,1,0,0,0,1,1,0,0,104.306
3,3,1,0,0,0,1,1,0,0,75.304
4,1,2,0,0,0,1,1,0,0,25.346
1,1,2,0,0,0,1,1,0,0,94.908
2,1,2,0,0,0,1,1,0,0,50.116
3,1,2,0,0,0,1,1,0,0,34.17
4,2,2,0,0,0,1,1,0,0,38.082
1,2,2,0,0,0,1,1,0,0,141.288
2,2,2,0,0,0,1,1,0,0,75.428
3,2,2,0,0,0,1,1,0,0,53.96
4,3,2,0,0,0,1,1,0,0,53.128
1,3,2,0,0,0,1,1,0,0,193.952
2,3,2,0,0,0,1,1,0,0,104.178
3,3,2,0,0,0,1,1,0,0,75.528
4,1,3,0,0,0,1,1,0,0,25.25
1,1,3,0,0,0,1,1,0,0,94.782
2,1,3,0,0,0,1,1,0,0,50.184
3,1,3,0,0,0,1,1,0,0,34.082
4,2,3,0,0,0,1,1,0,0,38.168
1,2,3,0,0,0,1,1,0,0,140.962
2,2,3,0,0,0,1,1,0,0,75.166
3,2,3,0,0,0,1,1,0,0,54.214
4,3,3,0,0,0,1,1,0,0,52.934
1,3,3,0,0,0,1,1,0,0,193.748
2,3,3,0,0,0,1,1,0,0,104.148
3,3,3,0,0,0,1,1,0,0,75.462
4,1,1,0,0,0,1,0,1,1,23.792
1,1,1,0,0,0,1,0,1,1,86.608
2,1,1,0,0,0,1,0,1,1,46.466
3,1,1,0,0,0,1,0,1,1,31.454
4,2,1,0,0,0,1,0,1,1,31.816
1,2,1,0,0,0,1,0,1,1,117.104
2,2,1,0,0,0,1,0,1,1,62.188
3,2,1,0,0,0,1,0,1,1,43.438
4,3,1,0,0,0,1,0,1,1,42.588
1,3,1,0,0,0,1,0,1,1,156.276
2,3,1,0,0,0,1,0,1,1,83.59
3,3,1,0,0,0,1,0,1,1,58.696
4,1,2,0,0,0,1,0,1,1,24.466
1,1,2,0,0,0,1,0,1,1,87.316
2,1,2,0,0,0,1,0,1,1,46.646
3,1,2,0,0,0,1,0,1,1,32.162
4,2,2,0,0,0,1,0,1,1,32.642
1,2,2,0,0,0,1,0,1,1,117.714
2,2,2,0,0,0,1,0,1,1,62.69
3,2,2,0,0,0,1,0,1,1,43.948
4,3,2,0,0,0,1,0,1,1,43.378
1,3,2,0,0,0,1,0,1,1,156.816
2,3,2,0,0,0,1,0,1,1,83.914
3,3,2,0,0,0,1,0,1,1,58.894
4,1,3,0,0,0,1,0,1,1,25.056
1,1,3,0,0,0,1,0,1,1,87.648
2,1,3,0,0,0,1,0,1,1,47.326
3,1,3,0,0,0,1,0,1,1,32.84
4,2,3,0,0,0,1,0,1,1,32.976
1,2,3,0,0,0,1,0,1,1,117.986
2,2,3,0,0,0,1,0,1,1,63.274
3,2,3,0,0,0,1,0,1,1,44.356
4,3,3,0,0,0,1,0,1,1,43.624
1,3,3,0,0,0,1,0,1,1,157.238
2,3,3,0,0,0,1,0,1,1,84.452
3,3,3,0,0,0,1,0,1,1,59.354
4,1,1,0,0,0,1,0,1,0,23.776
1,1,1,0,0,0,1,0,1,0,86.526
2,1,1,0,0,0,1,0,1,0,46.482
3,1,1,0,0,0,1,0,1,0,31.614
4,2,1,0,0,0,1,0,1,0,31.766
1,2,1,0,0,0,1,0,1,0,116.62
2,2,1,0,0,0,1,0,1,0,62.038
3,2,1,0,0,0,1,0,1,0,43.474
4,3,1,0,0,0,1,0,1,0,42.788
1,3,1,0,0,0,1,0,1,0,155.856
2,3,1,0,0,0,1,0,1,0,83.266
3,3,1,0,0,0,1,0,1,0,58.76
4,1,2,0,0,0,1,0,1,0,24.514
1,1,2,0,0,0,1,0,1,0,87.076
2,1,2,0,0,0,1,0,1,0,46.85
3,1,2,0,0,0,1,0,1,0,32.19
4,2,2,0,0,0,1,0,1,0,32.44
1,2,2,0,0,0,1,0,1,0,117.256
2,2,2,0,0,0,1,0,1,0,63.17
3,2,2,0,0,0,1,0,1,0,43.976
4,3,2,0,0,0,1,0,1,0,43.196
1,3,2,0,0,0,1,0,1,0,156.338
2,3,2,0,0,0,1,0,1,0,83.9
3,3,2,0,0,0,1,0,1,0,59.122
4,1,3,0,0,0,1,0,1,0,25.058
1,1,3,0,0,0,1,0,1,0,87.708
2,1,3,0,0,0,1,0,1,0,47.172
3,1,3,0,0,0,1,0,1,0,33.078
4,2,3,0,0,0,1,0,1,0,33.212
1,2,3,0,0,0,1,0,1,0,117.792
2,2,3,0,0,0,1,0,1,0,63.374
3,2,3,0,0,0,1,0,1,0,44.392
4,3,3,0,0,0,1,0,1,0,44.026
1,3,3,0,0,0,1,0,1,0,156.848
2,3,3,0,0,0,1,0,1,0,84.542
3,3,3,0,0,0,1,0,1,0,59.878
4,1,1,0,0,0,1,0,0,1,23.632
1,1,1,0,0,0,1,0,0,1,86.836
2,1,1,0,0,0,1,0,0,1,46.34
3,1,1,0,0,0,1,0,0,1,31.612
4,2,1,0,0,0,1,0,0,1,35.898
1,2,1,0,0,0,1,0,0,1,131.046
2,2,1,0,0,0,1,0,0,1,69.99
3,2,1,0,0,0,1,0,0,1,50.148
4,3,1,0,0,0,1,0,0,1,49.802
1,3,1,0,0,0,1,0,0,1,180.776
2,3,1,0,0,0,1,0,0,1,96.878
3,3,1,0,0,0,1,0,0,1,70.576
4,1,2,0,0,0,1,0,0,1,24.672
1,1,2,0,0,0,1,0,0,1,87.306
2,1,2,0,0,0,1,0,0,1,46.568
3,1,2,0,0,0,1,0,0,1,32.2
4,2,2,0,0,0,1,0,0,1,36.528
1,2,2,0,0,0,1,0,0,1,131.498
2,2,2,0,0,0,1,0,0,1,70.75
3,2,2,0,0,0,1,0,0,1,50.622
4,3,2,0,0,0,1,0,0,1,50.028
1,3,2,0,0,0,1,0,0,1,181.532
2,3,2,0,0,0,1,0,0,1,97.454
3,3,2,0,0,0,1,0,0,1,70.858
4,1,3,0,0,0,1,0,0,1,25.094
1,1,3,0,0,0,1,0,0,1,87.83
2,1,3,0,0,0,1,0,0,1,47.19
3,1,3,0,0,0,1,0,0,1,32.634
4,2,3,0,0,0,1,0,0,1,36.98
1,2,3,0,0,0,1,0,0,1,131.808
2,2,3,0,0,0,1,0,0,1,70.696
3,2,3,0,0,0,1,0,0,1,51.166
4,3,3,0,0,0,1,0,0,1,50.734
1,3,3,0,0,0,1,0,0,1,181.734
2,3,3,0,0,0,1,0,0,1,97.676
3,3,3,0,0,0,1,0,0,1,71.454
4,1,1,0,0,0,1,0,0,0,23.584
1,1,1,0,0,0,1,0,0,0,86.354
2,1,1,0,0,0,1,0,0,0,45.952
3,1,1,0,0,0,1,0,0,0,31.71
4,2,1,0,0,0,1,0,0,0,35.874
1,2,1,0,0,0,1,0,0,0,130.518
2,2,1,0,0,0,1,0,0,0,69.718
3,2,1,0,0,0,1,0,0,0,50.02
4,3,1,0,0,0,1,0,0,0,49.752
1,3,1,0,0,0,1,0,0,0,180.122
2,3,1,0,0,0,1,0,0,0,97.138
3,3,1,0,0,0,1,0,0,0,70.548
4,1,2,0,0,0,1,0,0,0,24.51
1,1,2,0,0,0,1,0,0,0,87.212
2,1,2,0,0,0,1,0,0,0,46.624
3,1,2,0,0,0,1,0,0,0,32.35
4,2,2,0,0,0,1,0,0,0,36.318
1,2,2,0,0,0,1,0,0,0,131.054
2,2,2,0,0,0,1,0,0,0,70.284
3,2,2,0,0,0,1,0,0,0,50.762
4,3,2,0,0,0,1,0,0,0,50.236
1,3,2,0,0,0,1,0,0,0,180.764
2,3,2,0,0,0,1,0,0,0,97.458
3,3,2,0,0,0,1,0,0,0,70.952
4,1,3,0,0,0,1,0,0,0,25.186
1,1,3,0,0,0,1,0,0,0,87.624
2,1,3,0,0,0,1,0,0,0,47.166
3,1,3,0,0,0,1,0,0,0,32.938
4,2,3,0,0,0,1,0,0,0,37.02
1,2,3,0,0,0,1,0,0,0,131.456
2,2,3,0,0,0,1,0,0,0,70.776
3,2,3,0,0,0,1,0,0,0,51.194
4,3,3,0,0,0,1,0,0,0,50.72
1,3,3,0,0,0,1,0,0,0,181.204
2,3,3,0,0,0,1,0,0,0,97.86
3,3,3,0,0,0,1,0,0,0,71.354
4,1,1,0,0,0,0,1,1,1,25.326
1,1,1,0,0,0,0,1,1,1,94.59
2,1,1,0,0,0,0,1,1,1,50.238
3,1,1,0,0,0,0,1,1,1,33.914
4,2,1,0,0,0,0,1,1,1,32.0
1,2,1,0,0,0,0,1,1,1,119.3
2,2,1,0,0,0,0,1,1,1,62.64
3,2,1,0,0,0,0,1,1,1,42.904
4,3,1,0,0,0,0,1,1,1,40.958
1,3,1,0,0,0,0,1,1,1,153.452
2,3,1,0,0,0,0,1,1,1,80.43
3,3,1,0,0,0,0,1,1,1,54.76
4,1,2,0,0,0,0,1,1,1,25.2
1,1,2,0,0,0,0,1,1,1,94.644
2,1,2,0,0,0,0,1,1,1,50.046
3,1,2,0,0,0,0,1,1,1,33.832
4,2,2,0,0,0,0,1,1,1,31.896
1,2,2,0,0,0,0,1,1,1,119.186
2,2,2,0,0,0,0,1,1,1,62.67
3,2,2,0,0,0,0,1,1,1,42.698
4,3,2,0,0,0,0,1,1,1,41.044
1,3,2,0,0,0,0,1,1,1,153.556
2,3,2,0,0,0,0,1,1,1,80.602
3,3,2,0,0,0,0,1,1,1,54.846
4,1,3,0,0,0,0,1,1,1,25.166
1,1,3,0,0,0,0,1,1,1,94.554
2,1,3,0,0,0,0,1,1,1,49.906
3,1,3,0,0,0,0,1,1,1,33.936
4,2,3,0,0,0,0,1,1,1,31.748
1,2,3,0,0,0,0,1,1,1,119.258
2,2,3,0,0,0,0,1,1,1,62.796
3,2,3,0,0,0,0,1,1,1,42.804
4,3,3,0,0,0,0,1,1,1,41.0
1,3,3,0,0,0,0,1,1,1,153.548
2,3,3,0,0,0,0,1,1,1,80.826
3,3,3,0,0,0,0,1,1,1,54.912
4,1,1,0,0,0,0,1,1,0,24.868
1,1,1,0,0,0,0,1,1,0,94.0
2,1,1,0,0,0,0,1,1,0,49.456
3,1,1,0,0,0,0,1,1,0,33.816
4,2,1,0,0,0,0,1,1,0,31.816
1,2,1,0,0,0,0,1,1,0,118.906
2,2,1,0,0,0,0,1,1,0,62.512
3,2,1,0,0,0,0,1,1,0,42.516
4,3,1,0,0,0,0,1,1,0,40.834
1,3,1,0,0,0,0,1,1,0,153.338
2,3,1,0,0,0,0,1,1,0,80.57
3,3,1,0,0,0,0,1,1,0,54.894
4,1,2,0,0,0,0,1,1,0,25.224
1,1,2,0,0,0,0,1,1,0,94.076
2,1,2,0,0,0,0,1,1,0,49.762
3,1,2,0,0,0,0,1,1,0,33.992
4,2,2,0,0,0,0,1,1,0,31.57
1,2,2,0,0,0,0,1,1,0,118.848
2,2,2,0,0,0,0,1,1,0,63.146
3,2,2,0,0,0,0,1,1,0,42.634
4,3,2,0,0,0,0,1,1,0,40.782
1,3,2,0,0,0,0,1,1,0,153.46
2,3,2,0,0,0,0,1,1,0,80.354
3,3,2,0,0,0,0,1,1,0,55.026
4,1,3,0,0,0,0,1,1,0,24.85
1,1,3,0,0,0,0,1,1,0,93.868
2,1,3,0,0,0,0,1,1,0,49.77
3,1,3,0,0,0,0,1,1,0,33.754
4,2,3,0,0,0,0,1,1,0,31.852
1,2,3,0,0,0,0,1,1,0,118.902
2,2,3,0,0,0,0,1,1,0,62.346
3,2,3,0,0,0,0,1,1,0,42.71
4,3,3,0,0,0,0,1,1,0,41.072
1,3,3,0,0,0,0,1,1,0,153.41
2,3,3,0,0,0,0,1,1,0,80.47
3,3,3,0,0,0,0,1,1,0,54.994
4,1,1,0,0,0,0,1,0,1,25.124
1,1,1,0,0,0,0,1,0,1,94.544
2,1,1,0,0,0,0,1,0,1,49.996
3,1,1,0,0,0,0,1,0,1,33.858
4,2,1,0,0,0,0,1,0,1,36.406
1,2,1,0,0,0,0,1,0,1,135.606
2,2,1,0,0,0,0,1,0,1,71.456
3,2,1,0,0,0,0,1,0,1,49.928
4,3,1,0,0,0,0,1,0,1,49.322
1,3,1,0,0,0,0,1,0,1,182.612
2,3,1,0,0,0,0,1,0,1,96.284
3,3,1,0,0,0,0,1,0,1,67.52
4,1,2,0,0,0,0,1,0,1,25.15
1,1,2,0,0,0,0,1,0,1,94.612
2,1,2,0,0,0,0,1,0,1,49.876
3,1,2,0,0,0,0,1,0,1,34.108
4,2,2,0,0,0,0,1,0,1,36.52
1,2,2,0,0,0,0,1,0,1,135.612
2,2,2,0,0,0,0,1,0,1,71.594
3,2,2,0,0,0,0,1,0,1,50.06
4,3,2,0,0,0,0,1,0,1,49.132
1,3,2,0,0,0,0,1,0,1,182.374
2,3,2,0,0,0,0,1,0,1,96.312
3,3,2,0,0,0,0,1,0,1,67.326
4,1,3,0,0,0,0,1,0,1,25.184
1,1,3,0,0,0,0,1,0,1,94.636
2,1,3,0,0,0,0,1,0,1,50.196
3,1,3,0,0,0,0,1,0,1,34.05
4,2,3,0,0,0,0,1,0,1,36.574
1,2,3,0,0,0,0,1,0,1,135.354
2,2,3,0,0,0,0,1,0,1,71.684
3,2,3,0,0,0,0,1,0,1,49.962
4,3,3,0,0,0,0,1,0,1,49.52
1,3,3,0,0,0,0,1,0,1,182.222
2,3,3,0,0,0,0,1,0,1,96.398
3,3,3,0,0,0,0,1,0,1,67.308
4,1,1,0,0,0,0,1,0,0,24.922
1,1,1,0,0,0,0,1,0,0,94.052
2,1,1,0,0,0,0,1,0,0,49.896
3,1,1,0,0,0,0,1,0,0,33.634
4,2,1,0,0,0,0,1,0,0,36.266
1,2,1,0,0,0,0,1,0,0,134.62
2,2,1,0,0,0,0,1,0,0,71.1
3,2,1,0,0,0,0,1,0,0,50.298
4,3,1,0,0,0,0,1,0,0,49.286
1,3,1,0,0,0,0,1,0,0,181.834
2,3,1,0,0,0,0,1,0,0,96.044
3,3,1,0,0,0,0,1,0,0,67.154
4,1,2,0,0,0,0,1,0,0,25.16
1,1,2,0,0,0,0,1,0,0,93.892
2,1,2,0,0,0,0,1,0,0,49.612
3,1,2,0,0,0,0,1,0,0,33.74
4,2,2,0,0,0,0,1,0,0,36.196
1,2,2,0,0,0,0,1,0,0,134.764
2,2,2,0,0,0,0,1,0,0,71.252
3,2,2,0,0,0,0,1,0,0,49.796
4,3,2,0,0,0,0,1,0,0,49.074
1,3,2,0,0,0,0,1,0,0,181.966
2,3,2,0,0,0,0,1,0,0,96.118
3,3,2,0,0,0,0,1,0,0,67.812
4,1,3,0,0,0,0,1,0,0,24.836
1,1,3,0,0,0,0,1,0,0,93.922
2,1,3,0,0,0,0,1,0,0,49.474
3,1,3,0,0,0,0,1,0,0,33.736
4,2,3,0,0,0,0,1,0,0,36.184
1,2,3,0,0,0,0,1,0,0,134.716
2,2,3,0,0,0,0,1,0,0,71.3
3,2,3,0,0,0,0,1,0,0,49.8
4,3,3,0,0,0,0,1,0,0,49.134
1,3,3,0,0,0,0,1,0,0,181.98
2,3,3,0,0,0,0,1,0,0,96.464
3,3,3,0,0,0,0,1,0,0,67.586
4,1,1,0,0,0,0,0,1,1,23.488
1,1,1,0,0,0,0,0,1,1,85.566
2,1,1,0,0,0,0,0,1,1,45.678
3,1,1,0,0,0,0,0,1,1,31.096
4,2,1,0,0,0,0,0,1,1,29.656
1,2,1,0,0,0,0,0,1,1,109.458
2,2,1,0,0,0,0,0,1,1,57.844
3,2,1,0,0,0,0,0,1,1,39.586
4,3,1,0,0,0,0,0,1,1,38.588
1,3,1,0,0,0,0,0,1,1,141.872
2,3,1,0,0,0,0,0,1,1,74.592
3,3,1,0,0,0,0,0,1,1,51.166
4,1,2,0,0,0,0,0,1,1,24.324
1,1,2,0,0,0,0,0,1,1,86.152
2,1,2,0,0,0,0,0,1,1,45.88
3,1,2,0,0,0,0,0,1,1,31.704
4,2,2,0,0,0,0,0,1,1,30.354
1,2,2,0,0,0,0,0,1,1,109.898
2,2,2,0,0,0,0,0,1,1,58.628
3,2,2,0,0,0,0,0,1,1,40.128
4,3,2,0,0,0,0,0,1,1,39.166
1,3,2,0,0,0,0,0,1,1,142.28
2,3,2,0,0,0,0,0,1,1,75.228
3,3,2,0,0,0,0,0,1,1,51.676
4,1,3,0,0,0,0,0,1,1,24.79
1,1,3,0,0,0,0,0,1,1,86.616
2,1,3,0,0,0,0,0,1,1,46.576
3,1,3,0,0,0,0,0,1,1,32.174
4,2,3,0,0,0,0,0,1,1,30.876
1,2,3,0,0,0,0,0,1,1,110.28
2,2,3,0,0,0,0,0,1,1,58.834
3,2,3,0,0,0,0,0,1,1,40.752
4,3,3,0,0,0,0,0,1,1,39.592
1,3,3,0,0,0,0,0,1,1,142.656
2,3,3,0,0,0,0,0,1,1,75.596
3,3,3,0,0,0,0,0,1,1,52.246
4,1,1,0,0,0,0,0,1,0,23.526
1,1,1,0,0,0,0,0,1,0,85.394
2,1,1,0,0,0,0,0,1,0,45.504
3,1,1,0,0,0,0,0,1,0,31.212
4,2,1,0,0,0,0,0,1,0,30.03
1,2,1,0,0,0,0,0,1,0,109.318
2,2,1,0,0,0,0,0,1,0,57.826
3,2,1,0,0,0,0,0,1,0,39.724
4,3,1,0,0,0,0,0,1,0,38.84
1,3,1,0,0,0,0,0,1,0,142.062
2,3,1,0,0,0,0,0,1,0,74.916
3,3,1,0,0,0,0,0,1,0,51.418
4,1,2,0,0,0,0,0,1,0,24.316
1,1,2,0,0,0,0,0,1,0,86.078
2,1,2,0,0,0,0,0,1,0,45.978
3,1,2,0,0,0,0,0,1,0,31.928
4,2,2,0,0,0,0,0,1,0,30.682
1,2,2,0,0,0,0,0,1,0,109.946
2,2,2,0,0,0,0,0,1,0,58.532
3,2,2,0,0,0,0,0,1,0,40.512
4,3,2,0,0,0,0,0,1,0,39.264
1,3,2,0,0,0,0,0,1,0,142.6
2,3,2,0,0,0,0,0,1,0,75.606
3,3,2,0,0,0,0,0,1,0,52.198
4,1,3,0,0,0,0,0,1,0,25.014
1,1,3,0,0,0,0,0,1,0,86.496
2,1,3,0,0,0,0,0,1,0,46.564
3,1,3,0,0,0,0,0,1,0,32.4
4,2,3,0,0,0,0,0,1,0,31.284
1,2,3,0,0,0,0,0,1,0,110.27
2,2,3,0,0,0,0,0,1,0,58.822
3,2,3,0,0,0,0,0,1,0,40.824
4,3,3,0,0,0,0,0,1,0,39.87
1,3,3,0,0,0,0,0,1,0,143.02
2,3,3,0,0,0,0,0,1,0,75.956
3,3,3,0,0,0,0,0,1,0,52.314
4,1,1,0,0,0,0,0,0,1,23.38
1,1,1,0,0,0,0,0,0,1,85.44
2,1,1,0,0,0,0,0,0,1,45.634
3,1,1,0,0,0,0,0,0,1,31.37
4,2,1,0,0,0,0,0,0,1,33.488
1,2,1,0,0,0,0,0,0,1,122.568
2,2,1,0,0,0,0,0,0,1,64.884
3,2,1,0,0,0,0,0,0,1,45.586
4,3,1,0,0,0,0,0,0,1,45.34
1,3,1,0,0,0,0,0,0,1,165.306
2,3,1,0,0,0,0,0,0,1,87.582
3,3,1,0,0,0,0,0,0,1,61.406
4,1,2,0,0,0,0,0,0,1,24.066
1,1,2,0,0,0,0,0,0,1,86.042
2,1,2,0,0,0,0,0,0,1,46.142
3,1,2,0,0,0,0,0,0,1,31.756
4,2,2,0,0,0,0,0,0,1,34.03
1,2,2,0,0,0,0,0,0,1,123.106
2,2,2,0,0,0,0,0,0,1,65.636
3,2,2,0,0,0,0,0,0,1,46.334
4,3,2,0,0,0,0,0,0,1,45.722
1,3,2,0,0,0,0,0,0,1,166.0
2,3,2,0,0,0,0,0,0,1,88.22
3,3,2,0,0,0,0,0,0,1,62.118
4,1,3,0,0,0,0,0,0,1,24.924
1,1,3,0,0,0,0,0,0,1,86.546
2,1,3,0,0,0,0,0,0,1,46.424
3,1,3,0,0,0,0,0,0,1,32.286
4,2,3,0,0,0,0,0,0,1,34.752
1,2,3,0,0,0,0,0,0,1,123.576
2,2,3,0,0,0,0,0,0,1,66.096
3,2,3,0,0,0,0,0,0,1,46.666
4,3,3,0,0,0,0,0,0,1,46.244
1,3,3,0,0,0,0,0,0,1,166.47
2,3,3,0,0,0,0,0,0,1,88.724
3,3,3,0,0,0,0,0,0,1,62.534
4,1,1,0,0,0,0,0,0,0,23.434
1,1,1,0,0,0,0,0,0,0,85.27
2,1,1,0,0,0,0,0,0,0,45.368
3,1,1,0,0,0,0,0,0,0,31.096
4,2,1,0,0,0,0,0,0,0,33.69
1,2,1,0,0,0,0,0,0,0,122.418
2,2,1,0,0,0,0,0,0,0,65.146
3,2,1,0,0,0,0,0,0,0,45.426
4,3,1,0,0,0,0,0,0,0,45.526
1,3,1,0,0,0,0,0,0,0,165.376
2,3,1,0,0,0,0,0,0,0,87.874
3,3,1,0,0,0,0,0,0,0,61.63
4,1,2,0,0,0,0,0,0,0,24.314
1,1,2,0,0,0,0,0,0,0,86.002
2,1,2,0,0,0,0,0,0,0,45.946
3,1,2,0,0,0,0,0,0,0,31.664
4,2,2,0,0,0,0,0,0,0,34.18
1,2,2,0,0,0,0,0,0,0,123.044
2,2,2,0,0,0,0,0,0,0,65.822
3,2,2,0,0,0,0,0,0,0,46.272
4,3,2,0,0,0,0,0,0,0,46.086
1,3,2,0,0,0,0,0,0,0,166.0
2,3,2,0,0,0,0,0,0,0,88.364
3,3,2,0,0,0,0,0,0,0,62.234
4,1,3,0,0,0,0,0,0,0,24.974
1,1,3,0,0,0,0,0,0,0,86.482
2,1,3,0,0,0,0,0,0,0,46.606
3,1,3,0,0,0,0,0,0,0,32.43
4,2,3,0,0,0,0,0,0,0,35.094
1,2,3,0,0,0,0,0,0,0,123.562
2,2,3,0,0,0,0,0,0,0,66.246
3,2,3,0,0,0,0,0,0,0,46.82
4,3,3,0,0,0,0,0,0,0,46.5
1,3,3,0,0,0,0,0,0,0,166.532
2,3,3,0,0,0,0,0,0,0,88.774
3,3,3,0,0,0,0,0,0,0,62.624
